Year,Month,Day,Hour,Minute,GHI,Temperature,Solar Zenith Angle,Surface Albedo,DHI,DNI
2018,9,5,11,30,974,33.1,55.26,0.22,174,654
2018,9,5,12,30,892,33.2,68.15,0.22,137,485
2018,9,5,13,30,745,32.8,81.15,0.22,68,171
2018,9,5,14,30,547,31.9,94.21,0.22,0,0
2018,9,5,15,30,317,30,106.88,0.22,0,0
2018,9,5,16,30,94,26.2,118.92,0.22,0,0
2018,9,5,17,30,0,22.7,129.79,0.22,0,0
2018,9,5,18,30,0,21.1,138.49,0.22,0,0
2018,9,5,19,30,0,20.1,143.4,0.22,0,0
2018,9,5,20,30,0,19.4,142.96,0.22,0,0
2018,9,5,21,30,0,18.7,137.33,0.22,0,0
2018,9,5,22,30,0,17.9,128.2,0.22,0,0
2018,9,5,23,30,0,17.2,117.1,0.22,0,0
2018,9,6,0,30,0,16.8,104.94,0.22,0,0
2018,9,6,1,30,0,16.6,92.21,0.22,0,0
2018,9,6,2,30,0,16.6,79.15,0.22,75,285
2018,9,6,3,30,0,16.5,66.16,0.22,126,573
2018,9,6,4,30,0,17.6,53.35,0.22,154,721
2018,9,6,5,30,129,20.6,41.15,0.22,170,807
2018,9,6,6,30,358,24.2,30.53,0.22,179,853
2018,9,6,7,30,584,27.3,23.8,0.22,182,876
2018,9,6,8,30,778,29.5,24.51,0.22,182,873
2018,9,6,9,30,913,31.1,32.16,0.22,179,854
2018,9,6,10,30,984,32.2,43.17,0.22,170,802
2018,9,6,11,30,977,32.8,55.52,0.22,153,709
2018,9,6,12,30,902,33,68.4,0.22,123,544
2018,9,6,13,30,755,32.7,81.4,0.22,64,210
2018,9,6,14,30,554,31.8,94.47,0.22,0,0
2018,9,6,15,30,323,29.9,107.15,0.22,0,0
2018,9,6,16,30,95,26.2,119.22,0.22,0,0
2018,9,6,17,30,0,22.7,130.12,0.22,0,0
2018,9,6,18,30,0,21.3,138.86,0.22,0,0
2018,9,6,19,30,0,20.3,143.78,0.22,0,0
2018,9,6,20,30,0,19.5,143.3,0.22,0,0
2018,9,6,21,30,0,18.8,137.61,0.22,0,0
2018,9,6,22,30,0,18.1,128.41,0.22,0,0
2018,9,6,23,30,0,17.3,117.26,0.22,0,0
2018,9,7,0,30,0,16.6,105.07,0.22,0,0
2018,9,7,1,30,0,16.2,92.32,0.22,0,0
2018,9,7,2,30,0,16,79.26,0.22,51,516
2018,9,7,3,30,0,15.5,66.27,0.22,79,771
2018,9,7,4,30,0,16.9,53.47,0.22,96,881
2018,9,7,5,30,147,20.5,41.32,0.22,107,938
2018,9,7,6,30,389,24.3,30.77,0.22,115,968
2018,9,7,7,30,620,27.4,24.15,0.22,121,983
2018,9,7,8,30,812,30,24.89,0.22,125,976
2018,9,7,9,30,947,31.9,32.5,0.22,126,951
2018,9,7,10,30,1019,33.2,43.47,0.22,122,904
2018,9,7,11,30,1010,33.9,55.79,0.22,112,822
2018,9,7,12,30,928,34,68.66,0.22,91,674
2018,9,7,13,30,778,33.6,81.66,0.22,51,352
2018,9,7,14,30,574,32.6,94.73,0.22,0,0
2018,9,7,15,30,337,30.7,107.43,0.22,0,0
2018,9,7,16,30,102,27,119.52,0.22,0,0
2018,9,7,17,30,0,23.9,130.46,0.22,0,0
2018,9,7,18,30,0,22.9,139.23,0.22,0,0
2018,9,7,19,30,0,22.2,144.16,0.22,0,0
2018,9,7,20,30,0,21.5,143.65,0.22,0,0
2018,9,7,21,30,0,20.7,137.88,0.22,0,0
2018,9,7,22,30,0,19.8,128.62,0.22,0,0
2018,9,7,23,30,0,19,117.42,0.22,0,0
2018,9,8,0,30,0,18.2,105.2,0.22,0,0
2018,9,8,1,30,0,17.6,92.44,0.22,0,0
2018,9,8,2,30,0,17.3,79.36,0.22,54,502
2018,9,8,3,30,0,16.4,66.38,0.22,84,756
2018,9,8,4,30,0,17.5,53.61,0.22,103,869
2018,9,8,5,30,146,21.3,41.49,0.22,116,928
2018,9,8,6,30,387,25.5,31.01,0.22,123,962
2018,9,8,7,30,619,29,24.49,0.22,127,973
2018,9,8,8,30,811,31.8,25.27,0.22,129,968
2018,9,8,9,30,947,33.6,32.84,0.22,129,943
2018,9,8,10,30,1013,34.9,43.76,0.22,124,892
2018,9,8,11,30,1005,35.5,56.06,0.22,113,811
2018,9,8,12,30,922,35.6,68.91,0.22,92,658
2018,9,8,13,30,768,35.2,81.91,0.22,51,320
2018,9,8,14,30,566,34.3,95,0.22,0,0
2018,9,8,15,30,329,32.4,107.71,0.22,0,0
2018,9,8,16,30,96,28.7,119.82,0.22,0,0
2018,9,8,17,30,0,25.7,130.79,0.22,0,0
2018,9,8,18,30,0,25,139.6,0.22,0,0
2018,9,8,19,30,0,24.4,144.55,0.22,0,0
2018,9,8,20,30,0,23.8,144,0.22,0,0
2018,9,8,21,30,0,23.2,138.16,0.22,0,0
2018,9,8,22,30,0,22.8,128.83,0.22,0,0
2018,9,8,23,30,0,22.4,117.59,0.22,0,0
2018,9,9,0,30,0,21.8,105.33,0.22,0,0
2018,9,9,1,30,0,21,92.55,0.22,0,0
2018,9,9,2,30,0,20.5,79.47,0.22,53,515
2018,9,9,3,30,0,19.4,66.49,0.22,82,773
2018,9,9,4,30,0,19.9,53.74,0.22,101,885
2018,9,9,5,30,147,23,41.67,0.22,114,940
2018,9,9,6,30,391,27.1,31.26,0.22,124,967
2018,9,9,7,30,624,30.3,24.84,0.22,131,975
2018,9,9,8,30,817,32.5,25.66,0.22,135,968
2018,9,9,9,30,951,33.8,33.18,0.22,134,944
2018,9,9,10,30,1016,34.8,44.06,0.22,128,899
2018,9,9,11,30,1008,35.2,56.33,0.22,115,820
2018,9,9,12,30,924,35.2,69.17,0.22,93,669
2018,9,9,13,30,774,34.8,82.17,0.22,51,327
2018,9,9,14,30,569,33.8,95.26,0.22,0,0
2018,9,9,15,30,331,31.8,107.99,0.22,0,0
2018,9,9,16,30,95,28.1,120.12,0.22,0,0
2018,9,9,17,30,0,25.4,131.13,0.22,0,0
2018,9,9,18,30,0,24.9,139.97,0.22,0,0
2018,9,9,19,30,0,24.6,144.94,0.22,0,0
2018,9,9,20,30,0,24.1,144.34,0.22,0,0
2018,9,9,21,30,0,23.5,138.43,0.22,0,0
2018,9,9,22,30,0,23.1,129.04,0.22,0,0
2018,9,9,23,30,0,22.7,117.75,0.22,0,0
2018,9,10,0,30,0,22.3,105.46,0.22,0,0
2018,9,10,1,30,0,22,92.67,0.22,0,0
2018,9,10,2,30,0,21.8,79.58,0.22,61,427
2018,9,10,3,30,0,21.5,66.61,0.22,99,703
2018,9,10,4,30,0,22,53.87,0.22,123,826
2018,9,10,5,30,139,24.5,41.84,0.22,139,883
2018,9,10,6,30,378,28.4,31.51,0.22,150,916
2018,9,10,7,30,610,31.7,25.19,0.22,155,929
2018,9,10,8,30,797,33.8,26.04,0.22,156,925
2018,9,10,9,30,931,35.4,33.52,0.22,152,903
2018,9,10,10,30,996,36.5,44.36,0.22,143,858
2018,9,10,11,30,988,37.1,56.61,0.22,126,776
2018,9,10,12,30,905,37.3,69.44,0.22,99,621
2018,9,10,13,30,756,36.9,82.42,0.22,51,274
2018,9,10,14,30,553,36,95.53,0.22,0,0
2018,9,10,15,30,317,33.9,108.27,0.22,0,0
2018,9,10,16,30,87,30,120.43,0.22,0,0
2018,9,10,17,30,0,27.3,131.46,0.22,0,0
2018,9,10,18,30,0,26.9,140.34,0.22,0,0
2018,9,10,19,30,0,26.6,145.32,0.22,0,0
2018,9,10,20,30,0,25.8,144.69,0.22,0,0
2018,9,10,21,30,0,24.5,138.7,0.22,0,0
2018,9,10,22,30,0,23,129.24,0.22,0,0
2018,9,10,23,30,0,21.7,117.91,0.22,0,0
2018,9,11,0,30,0,20.9,105.59,0.22,0,0
2018,9,11,1,30,0,20.6,92.78,0.22,0,0
2018,9,11,2,30,0,20.5,79.69,0.22,65,351
2018,9,11,3,30,0,20.7,66.72,0.22,107,640
2018,9,11,4,30,0,21.9,54.01,0.22,131,776
2018,9,11,5,30,127,25.1,42.02,0.22,147,847
2018,9,11,6,30,360,29.3,31.77,0.22,159,886
2018,9,11,7,30,587,32.4,25.55,0.22,168,896
2018,9,11,8,30,776,34.6,26.43,0.22,173,884
2018,9,11,9,30,913,35.9,33.87,0.22,174,857
2018,9,11,10,30,976,36.7,44.67,0.22,165,803
2018,9,11,11,30,965,37,56.89,0.22,144,715
2018,9,11,12,30,886,36.9,69.7,0.22,110,563
2018,9,11,13,30,736,36.3,82.68,0.22,52,223
2018,9,11,14,30,535,35.3,95.79,0.22,0,0
2018,9,11,15,30,306,33.3,108.55,0.22,0,0
2018,9,11,16,30,81,29.5,120.73,0.22,0,0
2018,9,11,17,30,0,26.3,131.8,0.22,0,0
2018,9,11,18,30,0,25.1,140.72,0.22,0,0
2018,9,11,19,30,0,24.2,145.71,0.22,0,0
2018,9,11,20,30,0,23.4,145.04,0.22,0,0
2018,9,11,21,30,0,22.8,138.98,0.22,0,0
2018,9,11,22,30,0,22.2,129.45,0.22,0,0
2018,9,11,23,30,0,21.8,118.06,0.22,0,0
2018,9,12,0,30,0,21.2,105.72,0.22,0,0
2018,9,12,1,30,0,20.4,92.89,0.22,0,0
2018,9,12,2,30,0,20,79.79,0.22,53,482
2018,9,12,3,30,0,19.3,66.84,0.22,84,750
2018,9,12,4,30,0,20.7,54.15,0.22,104,865
2018,9,12,5,30,139,25,42.2,0.22,119,921
2018,9,12,6,30,379,29.6,32.02,0.22,131,946
2018,9,12,7,30,610,32.5,25.9,0.22,139,954
2018,9,12,8,30,801,34.5,26.82,0.22,143,945
2018,9,12,9,30,933,35.9,34.22,0.22,142,918
2018,9,12,10,30,997,36.9,44.97,0.22,136,867
2018,9,12,11,30,986,37.4,57.17,0.22,122,789
2018,9,12,12,30,901,37.3,69.97,0.22,95,623
2018,9,12,13,30,749,36.8,82.94,0.22,47,269
2018,9,12,14,30,549,35.7,96.06,0.22,0,0
2018,9,12,15,30,308,33.7,108.83,0.22,0,0
2018,9,12,16,30,80,29.9,121.04,0.22,0,0
2018,9,12,17,30,0,26.9,132.14,0.22,0,0
2018,9,12,18,30,0,26,141.09,0.22,0,0
2018,9,12,19,30,0,25.2,146.1,0.22,0,0
2018,9,12,20,30,0,24.4,145.39,0.22,0,0
2018,9,12,21,30,0,23.7,139.25,0.22,0,0
2018,9,12,22,30,0,23.1,129.65,0.22,0,0
2018,9,12,23,30,0,22.5,118.22,0.22,0,0
2018,9,13,0,30,0,21.8,105.85,0.22,0,0
2018,9,13,1,30,0,21.1,93.01,0.22,0,0
2018,9,13,2,30,0,20.8,79.9,0.22,59,397
2018,9,13,3,30,0,20.3,66.95,0.22,100,669
2018,9,13,4,30,0,21.1,54.29,0.22,128,787
2018,9,13,5,30,129,23.6,42.39,0.22,151,843
2018,9,13,6,30,362,26.7,32.29,0.22,168,870
2018,9,13,7,30,588,29.6,26.26,0.22,179,877
2018,9,13,8,30,774,31.9,27.21,0.22,183,866
2018,9,13,9,30,904,33.5,34.57,0.22,178,835
2018,9,13,10,30,965,34.7,45.28,0.22,166,785
2018,9,13,11,30,954,35.2,57.45,0.22,146,691
2018,9,13,12,30,866,35.3,70.23,0.22,115,503
2018,9,13,13,30,718,34.8,83.2,0.22,51,135
2018,9,13,14,30,517,33.8,96.33,0.22,0,0
2018,9,13,15,30,285,32.1,109.11,0.22,0,0
2018,9,13,16,30,67,29.4,121.34,0.22,0,0
2018,9,13,17,30,0,26.9,132.48,0.22,0,0
2018,9,13,18,30,0,25.5,141.47,0.22,0,0
2018,9,13,19,30,0,24.2,146.49,0.22,0,0
2018,9,13,20,30,0,23.1,145.73,0.22,0,0
2018,9,13,21,30,0,21.8,139.52,0.22,0,0
2018,9,13,22,30,0,20.7,129.85,0.22,0,0
2018,9,13,23,30,0,19.7,118.38,0.22,0,0
2018,9,14,0,30,0,19,105.98,0.22,0,0
2018,9,14,1,30,0,18.4,93.12,0.22,0,0
2018,9,14,2,30,0,18.2,80.01,0.22,56,423
2018,9,14,3,30,0,17.4,67.07,0.22,98,668
2018,9,14,4,30,0,18.3,54.43,0.22,136,763
2018,9,14,5,30,129,20.9,42.57,0.22,170,796
2018,9,14,6,30,359,24.1,32.55,0.22,200,803
2018,9,14,7,30,580,26.8,26.62,0.22,217,805
2018,9,14,8,30,757,28.7,27.6,0.22,220,796
2018,9,14,9,30,877,30.1,34.92,0.22,211,770
2018,9,14,10,30,936,31,45.59,0.22,193,720
2018,9,14,11,30,925,31.5,57.73,0.22,165,628
2018,9,14,12,30,843,31.7,70.5,0.22,123,456
2018,9,14,13,30,697,31.4,83.46,0.22,49,113
2018,9,14,14,30,500,30.6,96.6,0.22,0,0
2018,9,14,15,30,275,29.2,109.4,0.22,0,0
2018,9,14,16,30,62,26.5,121.65,0.22,0,0
2018,9,14,17,30,0,24,132.82,0.22,0,0
2018,9,14,18,30,0,22.5,141.85,0.22,0,0
2018,9,14,19,30,0,21.2,146.89,0.22,0,0
2018,9,14,20,30,0,20.2,146.08,0.22,0,0
2018,9,14,21,30,0,19.4,139.79,0.22,0,0
2018,9,14,22,30,0,18.6,130.06,0.22,0,0
2018,9,14,23,30,0,17.6,118.54,0.22,0,0
2018,9,15,0,30,0,16.8,106.11,0.22,0,0
2018,9,15,1,30,0,16.2,93.24,0.22,0,0
2018,9,15,2,30,0,15.9,80.12,0.22,64,329
2018,9,15,3,30,0,15.2,67.19,0.22,103,645
2018,9,15,4,30,0,15.9,54.57,0.22,122,798
2018,9,15,5,30,120,18.3,42.76,0.22,132,875
2018,9,15,6,30,353,21.4,32.82,0.22,136,918
2018,9,15,7,30,584,24.1,26.98,0.22,139,940
2018,9,15,8,30,774,26.4,28,0.22,138,938
2018,9,15,9,30,908,28.2,35.28,0.22,132,921
2018,9,15,10,30,977,29.5,45.9,0.22,121,881
2018,9,15,11,30,967,30.4,58.01,0.22,106,804
2018,9,15,12,30,884,30.8,70.77,0.22,83,658
2018,9,15,13,30,734,30.8,83.73,0.22,40,283
2018,9,15,14,30,532,30.2,96.87,0.22,0,0
2018,9,15,15,30,299,28.6,109.68,0.22,0,0
2018,9,15,16,30,71,25.3,121.95,0.22,0,0
2018,9,15,17,30,0,22.1,133.16,0.22,0,0
2018,9,15,18,30,0,20.4,142.23,0.22,0,0
2018,9,15,19,30,0,19.1,147.28,0.22,0,0
2018,9,15,20,30,0,18.2,146.43,0.22,0,0
2018,9,15,21,30,0,17.3,140.06,0.22,0,0
2018,9,15,22,30,0,16.4,130.26,0.22,0,0
2018,9,15,23,30,0,15.7,118.69,0.22,0,0
2018,9,16,0,30,0,15.1,106.24,0.22,0,0
2018,9,16,1,30,0,14.6,93.35,0.22,0,0
2018,9,16,2,30,0,14.4,80.23,0.22,52,482
2018,9,16,3,30,0,14,67.31,0.22,83,758
2018,9,16,4,30,0,15,54.72,0.22,102,877
2018,9,16,5,30,134,18.3,42.96,0.22,114,938
2018,9,16,6,30,376,22.3,33.09,0.22,122,981
2018,9,16,7,30,609,25.6,27.34,0.22,126,993
2018,9,16,8,30,801,28.2,28.39,0.22,126,989
2018,9,16,9,30,944,30.1,35.64,0.22,123,969
2018,9,16,10,30,1008,31.5,46.22,0.22,115,917
2018,9,16,11,30,997,32.3,58.3,0.22,103,836
2018,9,16,12,30,911,32.6,71.04,0.22,82,673
2018,9,16,13,30,749,32.4,83.99,0.22,40,275
2018,9,16,14,30,542,31.5,97.14,0.22,0,0
2018,9,16,15,30,301,29.3,109.96,0.22,0,0
2018,9,16,16,30,69,25,122.26,0.22,0,0
2018,9,16,17,30,0,21.8,133.5,0.22,0,0
2018,9,16,18,30,0,20.9,142.61,0.22,0,0
2018,9,16,19,30,0,20.5,147.68,0.22,0,0
2018,9,16,20,30,0,20.2,146.78,0.22,0,0
2018,9,16,21,30,0,19.8,140.32,0.22,0,0
2018,9,16,22,30,0,19.1,130.46,0.22,0,0
2018,9,16,23,30,0,18.3,118.84,0.22,0,0
2018,9,17,0,30,0,17.5,106.36,0.22,0,0
2018,9,17,1,30,0,17,93.46,0.22,0,0
2018,9,17,2,30,0,16.8,80.35,0.22,54,440
2018,9,17,3,30,0,16.7,67.44,0.22,89,723
2018,9,17,4,30,0,17.5,54.86,0.22,110,846
2018,9,17,5,30,128,20.2,43.15,0.22,125,910
2018,9,17,6,30,366,24.2,33.36,0.22,136,938
2018,9,17,7,30,597,27.7,27.71,0.22,141,950
2018,9,17,8,30,788,30.3,28.79,0.22,142,945
2018,9,17,9,30,920,32.1,35.99,0.22,139,922
2018,9,17,10,30,983,33.4,46.53,0.22,130,875
2018,9,17,11,30,971,34.1,58.59,0.22,115,787
2018,9,17,12,30,885,34.3,71.31,0.22,90,617
2018,9,17,13,30,732,34,84.25,0.22,40,215
2018,9,17,14,30,526,33.2,97.41,0.22,0,0
2018,9,17,15,30,288,30.8,110.25,0.22,0,0
2018,9,17,16,30,62,26.8,122.57,0.22,0,0
2018,9,17,17,30,0,24.3,133.84,0.22,0,0
2018,9,17,18,30,0,23.8,142.98,0.22,0,0
2018,9,17,19,30,0,23.3,148.07,0.22,0,0
2018,9,17,20,30,0,22.6,147.13,0.22,0,0
2018,9,17,21,30,0,21.7,140.59,0.22,0,0
2018,9,17,22,30,0,20.7,130.65,0.22,0,0
2018,9,17,23,30,0,19.5,119,0.22,0,0
2018,9,18,0,30,0,18.4,106.49,0.22,0,0
2018,9,18,1,30,0,17.4,93.58,0.22,0,0
2018,9,18,2,30,0,16.9,80.46,0.22,53,434
2018,9,18,3,30,0,15.7,67.56,0.22,86,725
2018,9,18,4,30,0,16.3,55.01,0.22,104,852
2018,9,18,5,30,125,19.5,43.35,0.22,116,917
2018,9,18,6,30,363,23.4,33.63,0.22,125,949
2018,9,18,7,30,593,26.5,28.07,0.22,131,953
2018,9,18,8,30,783,29.4,29.18,0.22,135,943
2018,9,18,9,30,915,31.8,36.35,0.22,137,910
2018,9,18,10,30,971,33.3,46.85,0.22,133,851
2018,9,18,11,30,958,33.9,58.88,0.22,122,747
2018,9,18,12,30,869,34.1,71.59,0.22,98,552
2018,9,18,13,30,715,33.7,84.51,0.22,41,144
2018,9,18,14,30,508,32.8,97.68,0.22,0,0
2018,9,18,15,30,272,30.6,110.53,0.22,0,0
2018,9,18,16,30,54,26.7,122.87,0.22,0,0
2018,9,18,17,30,0,23.6,134.18,0.22,0,0
2018,9,18,18,30,0,22.7,143.36,0.22,0,0
2018,9,18,19,30,0,22.2,148.47,0.22,0,0
2018,9,18,20,30,0,21.1,147.48,0.22,0,0
2018,9,18,21,30,0,19.9,140.85,0.22,0,0
2018,9,18,22,30,0,19.1,130.85,0.22,0,0
2018,9,18,23,30,0,18.4,119.15,0.22,0,0
2018,9,19,0,30,0,17.8,106.62,0.22,0,0
2018,9,19,1,30,0,17.4,93.69,0.22,0,0
2018,9,19,2,30,0,17.3,80.57,0.22,61,322
2018,9,19,3,30,0,16.9,67.68,0.22,107,619
2018,9,19,4,30,0,17.9,55.17,0.22,134,757
2018,9,19,5,30,114,21.5,43.55,0.22,153,831
2018,9,19,6,30,342,25.5,33.91,0.22,169,861
2018,9,19,7,30,566,28.4,28.44,0.22,181,866
2018,9,19,8,30,756,30.8,29.58,0.22,189,855
2018,9,19,9,30,884,32.7,36.71,0.22,188,819
2018,9,19,10,30,943,33.9,47.17,0.22,175,760
2018,9,19,11,30,932,34.4,59.17,0.22,150,668
2018,9,19,12,30,844,34.3,71.86,0.22,109,493
2018,9,19,13,30,692,33.6,84.78,0.22,39,119
2018,9,19,14,30,493,32.5,97.95,0.22,0,0
2018,9,19,15,30,263,30.4,110.81,0.22,0,0
2018,9,19,16,30,50,26.6,123.18,0.22,0,0
2018,9,19,17,30,0,23.4,134.51,0.22,0,0
2018,9,19,18,30,0,21.9,143.74,0.22,0,0
2018,9,19,19,30,0,21.1,148.86,0.22,0,0
2018,9,19,20,30,0,20.4,147.82,0.22,0,0
2018,9,19,21,30,0,19.8,141.12,0.22,0,0
2018,9,19,22,30,0,19.1,131.05,0.22,0,0
2018,9,19,23,30,0,18.6,119.3,0.22,0,0
2018,9,20,0,30,0,18.2,106.74,0.22,0,0
2018,9,20,1,30,0,18,93.81,0.22,0,0
2018,9,20,2,30,0,17.9,80.68,0.22,72,176
2018,9,20,3,30,0,17.5,67.81,0.22,139,475
2018,9,20,4,30,0,18.4,55.32,0.22,176,638
2018,9,20,5,30,100,21.3,43.75,0.22,199,726
2018,9,20,6,30,319,24.9,34.19,0.22,217,762
2018,9,20,7,30,539,27.6,28.81,0.22,233,761
2018,9,20,8,30,723,29.7,29.97,0.22,243,737
2018,9,20,9,30,847,31.4,37.07,0.22,245,687
2018,9,20,10,30,900,32.5,47.49,0.22,231,607
2018,9,20,11,30,881,33.1,59.46,0.22,201,478
2018,9,20,12,30,793,33.2,72.13,0.22,142,269
2018,9,20,13,30,642,32.9,85.04,0.22,30,15
2018,9,20,14,30,444,32.1,98.23,0.22,0,0
2018,9,20,15,30,224,30.4,111.1,0.22,0,0
2018,9,20,16,30,31,27.4,123.48,0.22,0,0
2018,9,20,17,30,0,24.8,134.85,0.22,0,0
2018,9,20,18,30,0,23.4,144.12,0.22,0,0
2018,9,20,19,30,0,22.2,149.26,0.22,0,0
2018,9,20,20,30,0,21.1,148.17,0.22,0,0
2018,9,20,21,30,0,20.2,141.38,0.22,0,0
2018,9,20,22,30,0,19.3,131.24,0.22,0,0
2018,9,20,23,30,0,18.6,119.45,0.22,0,0
2018,9,21,0,30,0,17.9,106.87,0.22,0,0
2018,9,21,1,30,0,17.2,93.92,0.22,0,0
2018,9,21,2,30,0,16.9,80.8,0.22,64,253
2018,9,21,3,30,0,16,67.94,0.22,121,536
2018,9,21,4,30,0,16.5,55.47,0.22,158,673
2018,9,21,5,30,104,18.6,43.96,0.22,183,745
2018,9,21,6,30,323,21.4,34.48,0.22,201,778
2018,9,21,7,30,539,23.8,29.18,0.22,213,787
2018,9,21,8,30,719,26.1,30.37,0.22,218,773
2018,9,21,9,30,842,28,37.44,0.22,215,733
2018,9,21,10,30,900,29.3,47.81,0.22,200,668
2018,9,21,11,30,885,30.1,59.75,0.22,171,560
2018,9,21,12,30,796,30.5,72.41,0.22,123,365
2018,9,21,13,30,648,30.4,85.3,0.22,33,41
2018,9,21,14,30,453,29.8,98.5,0.22,0,0
2018,9,21,15,30,233,28.4,111.38,0.22,0,0
2018,9,21,16,30,36,25.6,123.79,0.22,0,0
2018,9,21,17,30,0,23,135.19,0.22,0,0
2018,9,21,18,30,0,21.4,144.5,0.22,0,0
2018,9,21,19,30,0,20,149.66,0.22,0,0
2018,9,21,20,30,0,18.7,148.52,0.22,0,0
2018,9,21,21,30,0,17.6,141.64,0.22,0,0
2018,9,21,22,30,0,16.6,131.43,0.22,0,0
2018,9,21,23,30,0,15.9,119.6,0.22,0,0
2018,9,22,0,30,0,15.5,106.99,0.22,0,0
2018,9,22,1,30,0,15.2,94.04,0.22,0,0
2018,9,22,2,30,0,15,80.91,0.22,59,309
2018,9,22,3,30,0,14.7,68.07,0.22,102,628
2018,9,22,4,30,0,15.5,55.63,0.22,125,775
2018,9,22,5,30,108,18.2,44.16,0.22,140,849
2018,9,22,6,30,337,21.7,34.76,0.22,151,883
2018,9,22,7,30,562,24.9,29.55,0.22,158,891
2018,9,22,8,30,748,27.4,30.77,0.22,159,887
2018,9,22,9,30,876,29.2,37.8,0.22,155,860
2018,9,22,10,30,932,30.4,48.13,0.22,142,809
2018,9,22,11,30,922,31.2,60.04,0.22,123,715
2018,9,22,12,30,835,31.4,72.68,0.22,93,525
2018,9,22,13,30,682,31.1,85.57,0.22,32,105
2018,9,22,14,30,480,30.2,98.77,0.22,0,0
2018,9,22,15,30,249,28.3,111.66,0.22,0,0
2018,9,22,16,30,40,25.1,124.09,0.22,0,0
2018,9,22,17,30,0,22.2,135.53,0.22,0,0
2018,9,22,18,30,0,20.6,144.88,0.22,0,0
2018,9,22,19,30,0,19.3,150.06,0.22,0,0
2018,9,22,20,30,0,18.2,148.86,0.22,0,0
2018,9,22,21,30,0,17.3,141.9,0.22,0,0
2018,9,22,22,30,0,16.5,131.62,0.22,0,0
2018,9,22,23,30,0,15.9,119.75,0.22,0,0
2018,9,23,0,30,0,15.5,107.12,0.22,0,0
2018,9,23,1,30,0,15.2,94.15,0.22,0,0
2018,9,23,2,30,0,15,81.03,0.22,48,438
2018,9,23,3,30,0,14.7,68.2,0.22,80,724
2018,9,23,4,30,0,15.4,55.79,0.22,99,846
2018,9,23,5,30,116,18,44.37,0.22,112,907
2018,9,23,6,30,349,21.6,35.05,0.22,120,939
2018,9,23,7,30,574,24.8,29.92,0.22,125,950
2018,9,23,8,30,761,27.3,31.17,0.22,127,939
2018,9,23,9,30,889,29,38.16,0.22,124,913
2018,9,23,10,30,949,30,48.45,0.22,117,863
2018,9,23,11,30,930,30.6,60.33,0.22,103,772
2018,9,23,12,30,843,30.6,72.96,0.22,79,590
2018,9,23,13,30,690,30.2,85.83,0.22,30,151
2018,9,23,14,30,485,29.2,99.04,0.22,0,0
2018,9,23,15,30,252,27.3,111.94,0.22,0,0
2018,9,23,16,30,41,24,124.39,0.22,0,0
2018,9,23,17,30,0,21.4,135.87,0.22,0,0
2018,9,23,18,30,0,20.5,145.26,0.22,0,0
2018,9,23,19,30,0,20,150.45,0.22,0,0
2018,9,23,20,30,0,19.5,149.21,0.22,0,0
2018,9,23,21,30,0,18.8,142.15,0.22,0,0
2018,9,23,22,30,0,18.1,131.81,0.22,0,0
2018,9,23,23,30,0,17.5,119.9,0.22,0,0
2018,9,24,0,30,0,17.1,107.24,0.22,0,0
2018,9,24,1,30,0,16.8,94.27,0.22,0,0
2018,9,24,2,30,0,16.7,81.15,0.22,49,408
2018,9,24,3,30,0,16.5,68.33,0.22,81,718
2018,9,24,4,30,0,17.1,55.95,0.22,100,841
2018,9,24,5,30,112,19.6,44.59,0.22,119,888
2018,9,24,6,30,346,23.4,35.34,0.22,135,909
2018,9,24,7,30,571,26.7,30.29,0.22,144,909
2018,9,24,8,30,751,29.1,31.56,0.22,149,898
2018,9,24,9,30,876,30.8,38.53,0.22,148,863
2018,9,24,10,30,929,31.9,48.78,0.22,140,803
2018,9,24,11,30,914,32.4,60.63,0.22,123,700
2018,9,24,12,30,823,32.4,73.23,0.22,92,504
2018,9,24,13,30,670,32,86.09,0.22,29,87
2018,9,24,14,30,467,31,99.31,0.22,0,0
2018,9,24,15,30,238,29.1,112.22,0.22,0,0
2018,9,24,16,30,35,25.9,124.69,0.22,0,0
2018,9,24,17,30,0,23.8,136.2,0.22,0,0
2018,9,24,18,30,0,23.1,145.64,0.22,0,0
2018,9,24,19,30,0,22.7,150.85,0.22,0,0
2018,9,24,20,30,0,22.3,149.55,0.22,0,0
2018,9,24,21,30,0,21.9,142.41,0.22,0,0
2018,9,24,22,30,0,21.5,132,0.22,0,0
2018,9,24,23,30,0,21.3,120.04,0.22,0,0
2018,9,25,0,30,0,21.1,107.37,0.22,0,0
2018,9,25,1,30,0,20.7,94.38,0.22,0,0
2018,9,25,2,30,0,20.4,81.26,0.22,70,122
2018,9,25,3,30,0,19.1,68.46,0.22,153,396
2018,9,25,4,30,0,18.9,56.12,0.22,202,555
2018,9,25,5,30,88,20.8,44.8,0.22,231,644
2018,9,25,6,30,298,24.2,35.63,0.22,252,688
2018,9,25,7,30,511,27.3,30.67,0.22,267,694
2018,9,25,8,30,688,29.7,31.96,0.22,279,664
2018,9,25,9,30,811,31.6,38.89,0.22,319,475
2018,9,25,10,30,863,32.8,49.1,0.22,278,493
2018,9,25,11,30,842,33.4,60.92,0.22,145,3
2018,9,25,12,30,689,33.3,73.51,0.22,12,0
2018,9,25,13,30,600,32.5,86.35,0.22,5,0
